0.06304915098061331	0.08441932477632749
0.1336637266308531	0.43031104328540515
0.14543282257255974	0.4401300285785388
0.18074011039767965	0.2985211016558648
0.19250920633938629	0.3062804949119021
0.2278164941645062	0.24548061951448275
0.2631237819896261	0.19969660699217248
0.31020016575645265	0.16068410201043112
0.32196926169815926	0.15746898304554532
0.34550745358157253	0.15125428381733064
0.3808147414066924	0.1376214609438769
0.3925838373483991	0.13553792016216326
0.4043529332901057	0.13406507236819332
0.42789112517351896	0.1310834536633274
0.4396602211152256	0.1304727606755835
0.45142931705693223	0.13657969055301977
0.46319841299863884	0.12910768223239208
0.4985057008237588	0.13110141522179042
0.5102747967654654	0.13355188498353487
0.522043892707172	0.13736999912539427
0.5455820845905853	0.13833992328239905
0.5691202764739985	0.1482906266709278
0.5808893724157052	0.14987124381567585
0.5926584683574119	0.1561398277192798
0.6044275642991185	0.15983990876266796
0.6279657561825317	0.18116027865830645
0.6397348521242384	0.19242217581463777
0.6632730440076516	0.22222040130483484
0.6750421399493582	0.22662354906520507
0.686811235891065	0.2436126174343256
0.6985803318327716	0.25819483696939777
0.7103494277744782	0.29071860065951666
0.7221185237161848	0.29421032762473315
0.7456567155995981	0.37879130642722764
0.7691949074830113	0.45854960678239437
0.780964003424718	0.5061926406056302
0.7927330993664247	0.5606880089825192
0.8045021953081313	0.6222063467184599
0.8280403871915445	0.8760929755936487
0.8398094831332512	0.9222901039606098
0.8633476750166644	0.9672478847936202
0.875116770958371	0.9214459107128466
0.8868858669000776	0.7231143821638669
0.8986549628417844	0.5922644287605585
0.910424058783491	0.3340131411788479
0.9221931547251976	0.326356385399743
0.9457313466086109	0.005963237409732076
0.9575004425503175	0.004472428057299058
0.9692695384920241	0.00017243096124526465
0.9928077303754373	0.0
1.0281150182005574	0.0
1.039884114142264	0.0
1.0516532100839706	0.0
1.0869604979090906	0.0
1.098729593850797	0.0
1.1575750735593302	0.0
1.2164205532678634	0.0
